lon,lat,lon_norm,lat_norm,lon_bin,lat_bin,partition_id,local_cluster,is_border,global_cluster
121.4936,31.3913,0.4810532181666148,0.4536629213483155,57,54,57_54,-1,False,-1
121.495,31.392,0.4830036221788799,0.4542921348314601,57,54,57_54,-1,True,-1
121.4963,31.3925,0.484814711618836,0.45474157303370627,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4966,31.3931,0.4852326553357429,0.4552808988764048,58,54,58_54,-1,True,-1
121.4971,31.394,0.4859292281972675,0.4560898876404479,58,54,58_54,-1,False,-1
121.497,31.3946,0.48578991362495866,0.45662921348314645,58,54,58_54,-1,True,-1
121.4968,31.3946,0.48551128448034087,0.45662921348314645,58,54,58_54,-1,True,-1
121.4968,31.3946,0.48551128448034087,0.45662921348314645,58,54,58_54,-1,True,-1
121.4968,31.3946,0.48551128448034087,0.45662921348314645,58,54,58_54,-1,True,-1
121.4968,31.3946,0.48551128448034087,0.45662921348314645,58,54,58_54,-1,True,-1
121.4968,31.3946,0.48551128448034087,0.45662921348314645,58,54,58_54,-1,True,-1
121.4968,31.3946,0.48551128448034087,0.45662921348314645,58,54,58_54,-1,True,-1
121.4968,31.3946,0.48551128448034087,0.45662921348314645,58,54,58_54,-1,True,-1
121.4968,31.3946,0.48551128448034087,0.45662921348314645,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.4968,31.3948,0.48551128448034087,0.4568089887640449,58,54,58_54,-1,True,-1
121.497,31.3948,0.48578991362495866,0.4568089887640449,58,54,58_54,-1,True,-1
121.498,31.3946,0.48718305934800793,0.45662921348314645,58,54,58_54,-1,True,-1
121.4991,31.395,0.4887155196433463,0.4569887640449434,58,54,58_54,-1,True,-1
121.5001,31.3955,0.4901086653663956,0.4574382022471895,58,54,58_54,-1,True,-1
121.4996,31.3965,0.48941209250487094,0.458337078651685,58,55,58_55,-1,True,-1
121.4986,31.3963,0.48801894678182167,0.45815730337078653,58,54,58_54,-1,True,-1
121.4976,31.3963,0.48662580105879216,0.45815730337078653,58,54,58_54,-1,True,-1
121.4971,31.3971,0.4859292281972675,0.4588764044943804,58,55,58_55,-1,True,-1
121.4958,31.3995,0.48411813875731136,0.46103370786516823,58,55,58_55,-1,True,-1
121.4955,31.4005,0.4837001950404045,0.4619325842696637,58,55,58_55,-1,True,-1
121.4953,31.4015,0.4834215658957867,0.46283146067415604,58,55,58_55,-1,True,-1
121.495,31.4026,0.4830036221788799,0.4638202247191007,57,55,57_55,-1,True,-1
121.4946,31.4038,0.4824463638896641,0.4648988764044947,57,55,57_55,-1,True,-1
121.4936,31.404,0.4810532181666148,0.46507865168539314,57,55,57_55,-1,True,-1
121.4921,31.4035,0.4789634995820409,0.46462921348314695,57,55,57_55,-1,False,-1
121.4906,31.4031,0.47687378099748673,0.46426966292134686,57,55,57_55,-1,True,-1
121.4901,31.404,0.4761772081359621,0.46507865168539314,57,55,57_55,-1,True,-1
121.4898,31.4048,0.47575926441905525,0.46579775280899016,57,55,57_55,-1,True,-1
121.489,31.405,0.4746447478406237,0.4659775280898886,56,55,56_55,-1,True,-1
121.4873,31.4045,0.47227640011145183,0.4655280898876393,56,55,56_55,-1,True,-1
121.4856,31.404,0.4699080523822799,0.46507865168539314,56,55,56_55,-1,True,-1
121.485,31.4031,0.46907216494844634,0.46426966292134686,56,55,56_55,-1,False,-1
121.4853,31.402,0.46949010866535323,0.46328089887640533,56,55,56_55,-1,False,-1
121.4856,31.401,0.4699080523822799,0.46238202247190985,56,55,56_55,-1,False,-1
121.486,31.3995,0.47046531067149566,0.46103370786516823,56,55,56_55,-1,False,-1
121.4865,31.3985,0.4711618835330203,0.46013483146067274,56,55,56_55,-1,True,-1
121.487,31.3975,0.4718584563945251,0.4592359550561805,56,55,56_55,-1,True,-1
121.4878,31.3963,0.47297297297295665,0.45815730337078653,56,54,56_54,-1,True,-1
121.4885,31.3953,0.4739481749790991,0.45725842696629104,56,54,56_54,-1,True,-1
121.489,31.3945,0.4746447478406237,0.4565393258426972,56,54,56_54,-1,True,-1
121.4905,31.3921,0.47673446642517786,0.45438202247190934,57,54,57_54,-1,True,-1
121.4913,31.391,0.47784898300360934,0.4533932584269646,57,54,57_54,-1,False,-1
121.492,31.3898,0.47882418500975177,0.45231460674157387,57,54,57_54,-1,False,-1
121.4921,31.3886,0.4789634995820409,0.4512359550561799,57,54,57_54,-1,True,-1
121.4908,31.3876,0.4771524101420847,0.45033707865168443,57,54,57_54,-1,True,-1
121.4901,31.387,0.4761772081359621,0.4497977528089891,57,53,57_53,-1,True,-1
121.4918,31.3843,0.47854555586513403,0.4473707865168535,57,53,57_53,-1,False,-1
121.4921,31.3826,0.4789634995820409,0.44584269662921344,57,53,57_53,-1,False,-1
121.4925,31.3813,0.4795207578712764,0.44467415730337023,57,53,57_53,0,False,0
121.4931,31.3816,0.48035664530509015,0.44494382022471796,57,53,57_53,0,False,0
121.4931,31.3818,0.48035664530509015,0.4451235955056164,57,53,57_53,0,False,0
121.4933,31.3815,0.48063527444970794,0.4448539325842687,57,53,57_53,0,False,0
121.4933,31.3815,0.48063527444970794,0.4448539325842687,57,53,57_53,0,False,0
121.4933,31.3815,0.48063527444970794,0.4448539325842687,57,53,57_53,0,False,0
121.4933,31.3815,0.48063527444970794,0.4448539325842687,57,53,57_53,0,False,0
121.4933,31.3815,0.48063527444970794,0.4448539325842687,57,53,57_53,0,False,0
121.4933,31.3815,0.48063527444970794,0.4448539325842687,57,53,57_53,0,False,0
121.4933,31.3815,0.48063527444970794,0.4448539325842687,57,53,57_53,0,False,0
121.4903,31.3868,0.4764558372805799,0.44961797752809063,57,53,57_53,-1,True,-1
121.4908,31.3876,0.4771524101420847,0.45033707865168443,57,54,57_54,-1,True,-1
121.4923,31.3885,0.47924212872665867,0.4511460674157307,57,54,57_54,-1,True,-1
121.4925,31.3893,0.4795207578712764,0.4518651685393245,57,54,57_54,-1,True,-1
121.4916,31.3906,0.47826692672053606,0.4530337078651677,57,54,57_54,-1,False,-1
121.4908,31.392,0.4771524101420847,0.4542921348314601,57,54,57_54,-1,False,-1
121.4905,31.393,0.47673446642517786,0.45519101123595557,57,54,57_54,-1,True,-1
121.4918,31.3936,0.47854555586513403,0.45573033707865096,57,54,57_54,-1,False,-1
121.4933,31.3943,0.48063527444970794,0.4563595505617988,57,54,57_54,-1,True,-1
121.4948,31.395,0.4827249930342621,0.4569887640449434,57,54,57_54,-1,True,-1
121.4965,31.3955,0.48509334076343397,0.4574382022471895,58,54,58_54,-1,True,-1
121.4986,31.3963,0.48801894678182167,0.45815730337078653,58,54,58_54,-1,True,-1
121.4996,31.3966,0.48941209250487094,0.4584269662921342,58,55,58_55,-1,True,-1
121.5008,31.3966,0.4910838673725182,0.4584269662921342,58,55,58_55,-1,True,-1
121.5015,31.3953,0.49205906937864086,0.45725842696629104,59,54,59_54,-1,True,-1
121.5018,31.394,0.4924770130955675,0.4560898876404479,59,54,59_54,-1,True,-1
121.5023,31.3926,0.49317358595709215,0.4548314606741587,59,54,59_54,-1,True,-1
121.5018,31.3911,0.4924770130955675,0.453483146067417,59,54,59_54,-1,True,-1
121.5008,31.3906,0.4910838673725182,0.4530337078651677,58,54,58_54,-1,True,-1
121.4996,31.3908,0.48941209250487094,0.4532134831460662,58,54,58_54,-1,False,-1
121.4991,31.3898,0.4887155196433463,0.45231460674157387,58,54,58_54,-1,False,-1
121.4985,31.3886,0.48787963220953257,0.4512359550561799,58,54,58_54,-1,True,-1
121.4978,31.3873,0.48690443020339014,0.45006741573033676,58,54,58_54,-1,True,-1
121.497,31.386,0.48578991362495866,0.4488988764044936,58,53,58_53,-1,True,-1
121.4961,31.3845,0.48453608247421825,0.447550561797752,58,53,58_53,-1,True,-1
121.4958,31.3836,0.48411813875731136,0.4467415730337089,58,53,58_53,-1,True,-1
121.4951,31.3826,0.4831429367511689,0.44584269662921344,57,53,57_53,-1,True,-1
121.4948,31.382,0.4827249930342621,0.44530337078651805,57,53,57_53,0,True,0
121.4943,31.3811,0.48202842017273745,0.44449438202247177,57,53,57_53,0,True,0
121.4936,31.38,0.4810532181666148,0.4435056179775271,57,53,57_53,0,True,0
121.4935,31.3795,0.4809139035943059,0.44305617977528094,57,53,57_53,0,True,0
121.4938,31.3786,0.4813318473112128,0.44224719101123466,57,53,57_53,-1,True,-1
121.4948,31.3775,0.4827249930342621,0.44125842696629314,57,52,57_52,-1,True,-1
121.495,31.3771,0.4830036221788799,0.44089887640449305,57,52,57_52,-1,True,-1
121.496,31.3773,0.48439676790190933,0.44107865168539473,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3775,0.484814711618836,0.44125842696629314,58,52,58_52,-1,True,-1
121.4963,31.3776,0.484814711618836,0.4413483146067424,58,52,58_52,-1,True,-1
121.4925,31.3773,0.4795207578712764,0.44107865168539473,57,52,57_52,-1,True,-1
121.4603,31.367,0.4346614655892992,0.43182022471910175,52,51,52_51,-1,True,-1
121.446,31.3626,0.4147394817497815,0.4278651685393261,49,51,49_51,-1,True,-1
121.4303,31.3578,0.39286709389801855,0.4235505617977535,47,50,47_50,-1,True,-1
121.4285,31.3636,0.39035943159653774,0.4287640449438216,46,51,46_51,-1,True,-1
121.4285,31.3638,0.39035943159653774,0.42894382022472005,46,51,46_51,-1,True,-1
121.4211,31.3733,0.38005015324601654,0.43748314606741595,45,52,45_52,-1,False,-1
121.4211,31.3733,0.38005015324601654,0.43748314606741595,45,52,45_52,-1,False,-1
121.4215,31.3726,0.3806074115352323,0.4368539325842682,45,52,45_52,-1,False,-1
121.4236,31.3736,0.38353301755361996,0.4377528089887637,46,52,46_52,-1,True,-1
121.4253,31.3738,0.3859013652827919,0.43793258426966214,46,52,46_52,-1,False,-1
121.4256,31.3738,0.38631930899971856,0.43793258426966214,46,52,46_52,-1,False,-1
121.4256,31.3738,0.38631930899971856,0.43793258426966214,46,52,46_52,-1,False,-1
121.4323,31.3745,0.39565338534409733,0.4385617977528099,47,52,47_52,-1,False,-1
121.432,31.3736,0.39523544162719043,0.4377528089887637,47,52,47_52,-1,False,-1
121.4321,31.3741,0.39537475619949936,0.4382022471910098,47,52,47_52,-1,False,-1
121.433,31.373,0.3966285873502397,0.4372134831460683,47,52,47_52,-1,False,-1
121.4351,31.3766,0.3995541933686274,0.4404494382022469,47,52,47_52,-1,True,-1
121.4318,31.3755,0.39495681248257264,0.4394606741573022,47,52,47_52,-1,False,-1
121.4263,31.3741,0.38729451100584117,0.4382022471910098,46,52,46_52,-1,False,-1
121.4263,31.3741,0.38729451100584117,0.4382022471910098,46,52,46_52,-1,False,-1
121.4226,31.3733,0.3821398718305905,0.43748314606741595,45,52,45_52,-1,True,-1
121.4216,31.373,0.3807467261075412,0.4372134831460683,45,52,45_52,-1,False,-1
121.4216,31.373,0.3807467261075412,0.4372134831460683,45,52,45_52,-1,False,-1
121.4225,31.3731,0.3820005572582816,0.4373033707865175,45,52,45_52,-1,True,-1
121.4243,31.3738,0.3845082195597624,0.43793258426966214,46,52,46_52,-1,True,-1
121.4255,31.3738,0.38617999442740963,0.43793258426966214,46,52,46_52,-1,False,-1
121.4266,31.374,0.387712454722748,0.43811235955056055,46,52,46_52,-1,False,-1
121.4293,31.3746,0.3914739481749692,0.43865168539325916,46,52,46_52,-1,True,-1
121.4321,31.3755,0.39537475619949936,0.4394606741573022,47,52,47_52,-1,False,-1
121.4348,31.3763,0.39913624965170075,0.44017977528089924,47,52,47_52,-1,True,-1
121.4358,31.3766,0.40052939537475,0.4404494382022469,48,52,48_52,-1,True,-1
121.4366,31.3763,0.40164391195318155,0.44017977528089924,48,52,48_52,-1,True,-1
121.4373,31.3751,0.40261911395930416,0.4391011235955053,48,52,48_52,-1,False,-1
121.438,31.3738,0.4035943159654466,0.43793258426966214,48,52,48_52,-1,False,-1
121.4388,31.3726,0.40470883254387807,0.4368539325842682,48,52,48_52,-1,False,-1
121.4398,31.3713,0.4061019782669274,0.4356853932584282,48,52,48_52,-1,False,-1
121.4406,31.37,0.4072164948453589,0.43451685393258505,48,52,48_52,-1,True,-1
121.4413,31.3688,0.4081916968514815,0.4334382022471911,48,52,48_52,-1,True,-1
121.4438,31.3695,0.4116745611590849,0.4340674157303357,49,52,49_52,-1,True,-1
121.4505,31.3671,0.4210086375034835,0.431910112359551,50,51,50_51,-1,True,-1
121.4515,31.3648,0.422401783226513,0.4298426966292124,50,51,50_51,-1,False,-1
121.4525,31.3625,0.4237949289495623,0.4277752808988769,50,51,50_51,-1,True,-1
121.463,31.3435,0.4384229590415006,0.4106966292134819,52,49,52_49,-1,False,-1
121.4683,31.3451,0.44580663137363413,0.41213483146067276,53,49,53_49,-1,False,-1
121.4685,31.3453,0.44608526051825187,0.4123146067415744,53,49,53_49,-1,False,-1
121.4695,31.3456,0.4474784062412814,0.41258426966292205,53,49,53_49,-1,False,-1
121.472,31.3465,0.4509612705488848,0.4133932584269651,54,49,54_49,-1,True,-1
121.4746,31.3475,0.45458344942879714,0.4142921348314606,54,49,54_49,-1,False,-1
121.4773,31.3483,0.4583449428810183,0.41501123595505446,55,49,55_49,-1,True,-1
121.479,31.3488,0.46071329061019023,0.4154606741573038,55,49,55_49,-1,True,-1
121.4811,31.3496,0.4636388966285779,0.4161797752808976,55,49,55_49,-1,True,-1
121.4831,31.3503,0.46642518807465666,0.41680898876404543,55,50,55_50,-1,True,-1
121.4846,31.3508,0.4685149066592306,0.41725842696629156,56,50,56_50,-1,True,-1
121.4861,31.3513,0.47060462524378477,0.4177078651685377,56,50,56_50,-1,True,-1
121.4881,31.352,0.4733909166898833,0.4183370786516855,56,50,56_50,-1,True,-1
121.4918,31.3533,0.47854555586513403,0.41950561797752867,57,50,57_50,-1,False,-1
121.493,31.3538,0.4802173307327813,0.4199550561797748,57,50,57_50,-1,False,-1
121.4951,31.3545,0.4831429367511689,0.4205842696629226,57,50,57_50,-1,True,-1
121.4966,31.3556,0.4852326553357429,0.42157303370786414,58,50,58_50,-1,True,-1
121.4958,31.3573,0.48411813875731136,0.4231011235955042,58,50,58_50,-1,True,-1
121.494,31.3615,0.48161047645583055,0.4268764044943814,57,51,57_51,-1,True,-1
121.4933,31.3636,0.48063527444970794,0.4287640449438216,57,51,57_51,-1,False,-1
121.4925,31.3653,0.4795207578712764,0.43029213483146167,57,51,57_51,-1,False,-1
121.4918,31.3668,0.47854555586513403,0.4316404494382033,57,51,57_51,-1,True,-1
121.4911,31.3683,0.47757035385901137,0.43298876404494496,57,51,57_51,-1,True,-1
121.4903,31.3701,0.4764558372805799,0.43460674157303425,57,52,57_52,-1,True,-1
121.4893,31.3718,0.47506269155753056,0.43613483146067433,57,52,57_52,-1,True,-1
121.4895,31.3741,0.47534132070214835,0.4382022471910098,57,52,57_52,-1,True,-1
121.4905,31.3745,0.47673446642517786,0.4385617977528099,57,52,57_52,-1,True,-1
121.4918,31.3751,0.47854555586513403,0.4391011235955053,57,52,57_52,-1,False,-1
121.4928,31.3758,0.4799387015881833,0.43973033707865306,57,52,57_52,-1,True,-1
121.4945,31.3766,0.4823070493173552,0.4404494382022469,57,52,57_52,-1,True,-1
121.4955,31.3771,0.4837001950404045,0.44089887640449305,58,52,58_52,-1,True,-1
121.4963,31.3776,0.484814711618836,0.4413483146067424,58,52,58_52,-1,True,-1
121.4963,31.3788,0.484814711618836,0.44242696629213313,58,53,58_53,-1,True,-1
121.497,31.38,0.48578991362495866,0.4435056179775271,58,53,58_53,-1,True,-1
121.4975,31.3813,0.4864864864864833,0.44467415730337023,58,53,58_53,-1,False,-1
121.4963,31.3821,0.484814711618836,0.44539325842696725,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4958,31.3823,0.48411813875731136,0.4455730337078657,58,53,58_53,-1,True,-1
121.4955,31.3828,0.4837001950404045,0.4460224719101119,58,53,58_53,-1,True,-1
121.496,31.384,0.48439676790190933,0.4471011235955058,58,53,58_53,-1,True,-1
121.4948,31.3856,0.4827249930342621,0.4485393258426967,57,53,57_53,-1,True,-1
121.4936,31.3876,0.4810532181666148,0.45033707865168443,57,54,57_54,-1,True,-1
121.4926,31.389,0.4796600724435655,0.45159550561797684,57,54,57_54,-1,True,-1
121.4918,31.3903,0.47854555586513403,0.45276404494382,57,54,57_54,-1,False,-1
121.4911,31.3913,0.47757035385901137,0.4536629213483155,57,54,57_54,-1,False,-1
121.4905,31.3923,0.47673446642517786,0.4545617977528078,57,54,57_54,-1,True,-1
121.4906,31.393,0.47687378099748673,0.45519101123595557,57,54,57_54,-1,True,-1
121.4923,31.3938,0.47924212872665867,0.4559101123595494,57,54,57_54,-1,False,-1
121.494,31.3946,0.48161047645583055,0.45662921348314645,57,54,57_54,-1,True,-1
121.501,31.3963,0.491362496517136,0.45815730337078653,58,54,58_54,-1,True,-1
121.5016,31.3951,0.4921983839509497,0.4570786516853926,59,54,59_54,-1,True,-1
121.502,31.3938,0.4927556422401655,0.4559101123595494,59,54,59_54,-1,True,-1
121.5021,31.3925,0.49289495681247436,0.45474157303370627,59,54,59_54,-1,True,-1
121.5018,31.3911,0.4924770130955675,0.453483146067417,59,54,59_54,-1,True,-1
121.501,31.3906,0.491362496517136,0.4530337078651677,58,54,58_54,-1,True,-1
121.4996,31.3908,0.48941209250487094,0.4532134831460662,58,54,58_54,-1,False,-1
121.499,31.3895,0.4885762050710374,0.4520449438202262,58,54,58_54,-1,False,-1
121.4981,31.3881,0.48732237392029704,0.4507865168539338,58,54,58_54,-1,True,-1
121.498,31.388,0.48718305934800793,0.4506966292134846,58,54,58_54,-1,True,-1
121.4976,31.387,0.48662580105879216,0.4497977528089891,58,53,58_53,-1,True,-1
121.497,31.3858,0.48578991362495866,0.44871910112359514,58,53,58_53,-1,True,-1
121.4965,31.385,0.48509334076343397,0.4480000000000013,58,53,58_53,-1,True,-1
121.4965,31.385,0.48509334076343397,0.4480000000000013,58,53,58_53,-1,True,-1
121.4965,31.3848,0.48509334076343397,0.44782022471909966,58,53,58_53,-1,True,-1
121.4928,31.389,0.4799387015881833,0.45159550561797684,57,54,57_54,-1,True,-1
121.4888,31.3951,0.4743661186960059,0.4570786516853926,56,54,56_54,-1,True,-1
121.4856,31.4013,0.4699080523822799,0.4626516853932576,56,55,56_55,-1,False,-1
